optimizer,lr,batch_size,hidden_dim,regularization,reg_only_weights,l1_lambda,l2_lambda,weight_decay,valid_acc,test_acc
<class 'torch.optim.adam.Adam'>,0.025,32,200,,,0,0,0,0.21467889908256882,0.21
<class 'torch.optim.adam.Adam'>,0.025,128,220,,,0,0,0,0.21467889908256882,0.15
<class 'torch.optim.adamw.AdamW'>,0.01,128,240,,,0,0,0,0.21376146788990827,0.236
<class 'torch.optim.adam.Adam'>,0.01,64,300,,,0,0,0,0.21376146788990827,0.252
<class 'torch.optim.adam.Adam'>,0.05,16,128,,,0,0,0,0.21376146788990827,0.132
<class 'torch.optim.adam.Adam'>,0.025,16,190,,,0,0,0,0.21284403669724772,0.168
<class 'torch.optim.adamw.AdamW'>,0.05,128,120,,,0,0,0,0.21284403669724772,0.186
<class 'torch.optim.adam.Adam'>,0.05,16,230,,,0,0,0,0.21192660550458717,0.13
<class 'torch.optim.adam.Adam'>,0.05,64,200,,,0,0,0,0.21192660550458717,0.252
<class 'torch.optim.adam.Adam'>,0.05,16,180,,,0,0,0,0.21100917431192662,0.13
<class 'torch.optim.adam.Adam'>,0.05,16,170,,,0,0,0,0.21100917431192662,0.13
<class 'torch.optim.adam.Adam'>,0.05,32,70,,,0,0,0,0.21100917431192662,0.216
<class 'torch.optim.adam.Adam'>,0.01,32,300,,,0,0,0,0.21100917431192662,0.312
<class 'torch.optim.adamw.AdamW'>,0.025,32,190,,,0,0,0,0.21100917431192662,0.202
<class 'torch.optim.adamw.AdamW'>,0.05,16,120,,,0,0,0,0.21009174311926607,0.142
<class 'torch.optim.adamw.AdamW'>,0.05,32,128,,,0,0,0,0.21009174311926607,0.13
<class 'torch.optim.adam.Adam'>,0.05,16,150,,,0,0,0,0.21009174311926607,0.134
<class 'torch.optim.adam.Adam'>,0.05,16,110,,,0,0,0,0.21009174311926607,0.13
<class 'torch.optim.adam.Adam'>,0.01,128,240,,,0,0,0,0.21009174311926607,0.13
<class 'torch.optim.adamw.AdamW'>,0.05,16,160,,,0,0,0,0.21009174311926607,0.13
<class 'torch.optim.adamw.AdamW'>,0.05,16,110,,,0,0,0,0.21009174311926607,0.158
<class 'torch.optim.adam.Adam'>,0.05,32,240,,,0,0,0,0.20917431192660552,0.202
<class 'torch.optim.adamw.AdamW'>,0.01,64,300,,,0,0,0,0.20917431192660552,0.148
<class 'torch.optim.adam.Adam'>,0.05,16,120,,,0,0,0,0.20825688073394497,0.128
<class 'torch.optim.adamw.AdamW'>,0.01,32,240,,,0,0,0,0.20825688073394497,0.372
<class 'torch.optim.adamw.AdamW'>,0.05,64,150,,,0,0,0,0.20825688073394497,0.318
<class 'torch.optim.adamw.AdamW'>,0.05,16,200,,,0,0,0,0.20825688073394497,0.134
<class 'torch.optim.adamw.AdamW'>,0.01,16,240,,,0,0,0,0.20825688073394497,0.142
<class 'torch.optim.adam.Adam'>,0.05,16,300,,,0,0,0,0.20825688073394497,0.152
<class 'torch.optim.adamw.AdamW'>,0.05,32,210,,,0,0,0,0.20825688073394497,0.222
<class 'torch.optim.adamw.AdamW'>,0.05,64,300,,,0,0,0,0.20733944954128442,0.146
<class 'torch.optim.adam.Adam'>,0.05,32,140,,,0,0,0,0.20733944954128442,0.142
<class 'torch.optim.adamw.AdamW'>,0.05,16,180,,,0,0,0,0.20733944954128442,0.13
<class 'torch.optim.adamw.AdamW'>,0.05,32,160,,,0,0,0,0.20733944954128442,0.134
<class 'torch.optim.adamw.AdamW'>,0.025,32,140,,,0,0,0,0.20733944954128442,0.278
<class 'torch.optim.adamw.AdamW'>,0.025,32,90,,,0,0,0,0.20733944954128442,0.186
<class 'torch.optim.adamw.AdamW'>,0.05,16,170,,,0,0,0,0.20642201834862386,0.134
<class 'torch.optim.adam.Adam'>,0.05,32,60,,,0,0,0,0.20642201834862386,0.276
<class 'torch.optim.adamw.AdamW'>,0.05,16,60,,,0,0,0,0.20642201834862386,0.276
<class 'torch.optim.adam.Adam'>,0.025,128,140,,,0,0,0,0.20642201834862386,0.274
<class 'torch.optim.adam.Adam'>,0.05,16,60,,,0,0,0,0.20642201834862386,0.276
<class 'torch.optim.adamw.AdamW'>,0.05,64,70,,,0,0,0,0.20642201834862386,0.23
<class 'torch.optim.adam.Adam'>,0.05,32,180,,,0,0,0,0.20642201834862386,0.288
<class 'torch.optim.adam.Adam'>,0.05,64,80,,,0,0,0,0.20642201834862386,0.194
<class 'torch.optim.adamw.AdamW'>,0.05,32,230,,,0,0,0,0.20642201834862386,0.302
<class 'torch.optim.adam.Adam'>,0.01,128,300,,,0,0,0,0.20550458715596331,0.31
<class 'torch.optim.adam.Adam'>,0.025,16,70,,,0,0,0,0.20550458715596331,0.166
<class 'torch.optim.adamw.AdamW'>,0.05,16,70,,,0,0,0,0.20550458715596331,0.276
<class 'torch.optim.adam.Adam'>,0.025,64,100,,,0,0,0,0.20550458715596331,0.214
<class 'torch.optim.adam.Adam'>,0.05,32,300,,,0,0,0,0.20550458715596331,0.126
<class 'torch.optim.adam.Adam'>,0.05,16,210,,,0,0,0,0.20458715596330276,0.28
<class 'torch.optim.adamw.AdamW'>,0.025,32,240,,,0,0,0,0.2036697247706422,0.26
<class 'torch.optim.adamw.AdamW'>,0.05,32,180,,,0,0,0,0.2036697247706422,0.292
<class 'torch.optim.adamw.AdamW'>,0.05,16,230,,,0,0,0,0.2018348623853211,0.172
<class 'torch.optim.adam.Adam'>,0.05,128,70,,,0,0,0,0.2018348623853211,0.286
<class 'torch.optim.adam.Adam'>,0.025,16,140,,,0,0,0,0.20091743119266056,0.174
<class 'torch.optim.adamw.AdamW'>,0.05,64,170,,,0,0,0,0.20091743119266056,0.15
<class 'torch.optim.adam.Adam'>,0.01,64,240,,,0,0,0,0.19908256880733946,0.368
<class 'torch.optim.adam.Adam'>,0.025,32,140,,,0,0,0,0.19908256880733946,0.284
<class 'torch.optim.adam.Adam'>,0.05,64,100,,,0,0,0,0.1981651376146789,0.16
<class 'torch.optim.adamw.AdamW'>,0.05,32,200,,,0,0,0,0.1963302752293578,0.196
<class 'torch.optim.adam.Adam'>,0.05,32,250,,,0,0,0,0.1963302752293578,0.162
<class 'torch.optim.adamw.AdamW'>,0.05,16,100,,,0,0,0,0.19541284403669726,0.164
<class 'torch.optim.adam.Adam'>,0.025,128,160,,,0,0,0,0.1944954128440367,0.164
<class 'torch.optim.adamw.AdamW'>,0.05,16,90,,,0,0,0,0.19357798165137616,0.192
<class 'torch.optim.adamw.AdamW'>,0.01,16,220,,,0,0,0,0.1889908256880734,0.18
<class 'torch.optim.adamw.AdamW'>,0.05,64,190,,,0,0,0,0.18807339449541285,0.222
<class 'torch.optim.adam.Adam'>,0.05,32,200,,,0,0,0,0.18440366972477065,0.216
<class 'torch.optim.adam.Adam'>,0.05,32,220,,,0,0,0,0.1834862385321101,0.246
<class 'torch.optim.adam.Adam'>,0.025,16,200,,,0,0,0,0.1834862385321101,0.174
<class 'torch.optim.adam.Adam'>,0.05,16,140,,,0,0,0,0.18256880733944955,0.22
<class 'torch.optim.adamw.AdamW'>,0.05,32,190,,,0,0,0,0.18256880733944955,0.19
<class 'torch.optim.adamw.AdamW'>,0.05,128,150,,,0,0,0,0.18073394495412845,0.222
<class 'torch.optim.adam.Adam'>,0.01,128,200,,,0,0,0,0.1798165137614679,0.09
<class 'torch.optim.adam.Adam'>,0.05,32,190,,,0,0,0,0.1798165137614679,0.256
<class 'torch.optim.adamw.AdamW'>,0.01,128,200,,,0,0,0,0.1798165137614679,0.088
<class 'torch.optim.adam.Adam'>,0.05,32,90,,,0,0,0,0.17889908256880735,0.226
<class 'torch.optim.adamw.AdamW'>,0.05,32,250,,,0,0,0,0.17889908256880735,0.202
<class 'torch.optim.adamw.AdamW'>,0.05,16,140,,,0,0,0,0.1779816513761468,0.23
<class 'torch.optim.adam.Adam'>,0.05,16,80,,,0,0,0,0.163302752293578,0.166
<class 'torch.optim.adam.Adam'>,0.05,16,100,,,0,0,0,0.1614678899082569,0.162
